;Num_Acc;id_vehicule;num_veh;catu;grav;catv;;obsm;dep;com;adr;lat;long;;voie;v1;v2;vosp;vma
88968;2,02E+11;138 231 999;A01;1;1;10;;2;75;75111;AVENUE DE LA REPUBLIQUE;48,864009;2,381194;;AVENUE DE LA REPUBLIQUE;0.0;;0;30
88969;2,02E+11;138 231 997;Z01;3;4;2;;1;75;75110;RUE DU FAUBOURG SAINT MARTIN;48,882148;2,366438;;RUE DU FAUBOURG SAINT MARTIN;0.0;;3;50
88970;2,02E+11;138 231 995;A01;1;1;10;;2;75;75110;RUE DU FAUBOURG SAINT MARTIN;48,880784;2,364755;;RUE DU FAUBOURG SAINT MARTIN;0.0;;0;50
88971;2,02E+11;138 231 996;B01;2;4;10;;2;75;75110;RUE DU FAUBOURG SAINT MARTIN;48,880784;2,364755;;RUE DU FAUBOURG SAINT MARTIN;0.0;;0;50
88972;2,02E+11;138 231 996;B01;1;1;10;;2;75;75110;RUE DU FAUBOURG SAINT MARTIN;48,880784;2,364755;;RUE DU FAUBOURG SAINT MARTIN;0.0;;0;50
88973;2,02E+11;138 231 994;A01;1;4;33;;0;75;75110;QUAI DE JEMMAPES;48,879722;2,36825;;QUAI DE JEMMAPES;0.0;;0;50
88974;2,02E+11;138 231 993;A01;3;4;7;;1;75;75110;BOULEVARD DE MAGENTA;48,88062;2,352174;;BOULEVARD DE MAGENTA;0.0;;0;50
88975;2,02E+11;138 231 993;A01;1;1;7;;1;75;75110;BOULEVARD DE MAGENTA;48,88062;2,352174;;BOULEVARD DE MAGENTA;0.0;;0;50
88976;2,02E+11;138 231 992;A01;1;1;32;;1;75;75110;RUE LA FAYETTE;48,879729;2,35867;;RUE LA FAYETTE;0.0;;0;30
88977;2,02E+11;138 231 992;A01;3;4;32;;1;75;75110;RUE LA FAYETTE;48,879729;2,35867;;RUE LA FAYETTE;0.0;;0;30
88978;2,02E+11;138 231 990;A01;1;4;31;;2;75;75109;RUE DES MARTYRS;48,879383;2,340027;;RUE DES MARTYRS;0.0;;0;30
88979;2,02E+11;138 231 991;B01;1;1;7;;2;75;75109;RUE DES MARTYRS;48,879383;2,340027;;RUE DES MARTYRS;0.0;;0;30
88980;2,02E+11;138 231 989;A01;3;4;7;;1;75;75109;RUE CHARRAS;48,873422;2,32969;;RUE CHARRAS;0.0;;0;30
88981;2,02E+11;138 231 989;A01;1;1;7;;1;75;75109;RUE CHARRAS;48,873422;2,32969;;RUE CHARRAS;0.0;;0;30
88982;2,02E+11;138 231 987;A01;1;4;33;;2;75;75109;RUE DE LA CHAUSSEE D ANTIN;48,871662;2,333823;;RUE DE LA CHAUSSEE D ANTIN;0.0;;0;50
88983;2,02E+11;138 231 988;B01;1;1;7;;2;75;75109;RUE DE LA CHAUSSEE D ANTIN;48,871662;2,333823;;RUE DE LA CHAUSSEE D ANTIN;0.0;;0;50
88984;2,02E+11;138 231 986;A01;1;1;7;;1;75;75108;AVENUE HOCHE;48,87521;2,298463;;AVENUE HOCHE;0.0;;0;50
88985;2,02E+11;138 231 986;A01;3;4;7;;1;75;75108;AVENUE HOCHE;48,87521;2,298463;;AVENUE HOCHE;0.0;;0;50
88986;2,02E+11;138 231 984;A01;1;3;32;;2;75;75108;BOULEVARD HAUSSMANN;48,875179;2,316674;;BOULEVARD HAUSSMANN;0.0;;0;50
88987;2,02E+11;138 231 985;B01;1;1;7;;2;75;75108;BOULEVARD HAUSSMANN;48,875179;2,316674;;BOULEVARD HAUSSMANN;0.0;;0;50
88988;2,02E+11;138 231 982;A01;1;1;7;;2;75;75108;RUE ROYALE;48,867699;2,322762;;RUE ROYALE;0.0;;0;50
88989;2,02E+11;138 231 983;B01;1;3;43;;2;75;75108;RUE ROYALE;48,867699;2,322762;;RUE ROYALE;0.0;;0;50
88990;2,02E+11;138 231 980;B01;2;4;7;;2;75;75108;AVENUE WINSTON CHURCHILL;48,864993;2,313694;;AVENUE WINSTON CHURCHILL;0.0;;0;50
88991;2,02E+11;138 231 980;B01;1;4;7;;2;75;75108;AVENUE WINSTON CHURCHILL;48,864993;2,313694;;AVENUE WINSTON CHURCHILL;0.0;;0;50
88992;2,02E+11;138 231 981;A01;2;1;7;;2;75;75108;AVENUE WINSTON CHURCHILL;48,864993;2,313694;;AVENUE WINSTON CHURCHILL;0.0;;0;50
88993;2,02E+11;138 231 981;A01;2;4;7;;2;75;75108;AVENUE WINSTON CHURCHILL;48,864993;2,313694;;AVENUE WINSTON CHURCHILL;0.0;;0;50
88994;2,02E+11;138 231 981;A01;1;1;7;;2;75;75108;AVENUE WINSTON CHURCHILL;48,864993;2,313694;;AVENUE WINSTON CHURCHILL;0.0;;0;50
88995;2,02E+11;138 231 978;A01;1;4;31;;2;75;75108;AVENUE DES CHAMPS ELYSEES;48,87109;2,303489;;AVENUE DES CHAMPS ELYSEES;0.0;;0;50
88996;2,02E+11;138 231 979;B01;1;1;10;;2;75;75108;AVENUE DES CHAMPS ELYSEES;48,87109;2,303489;;AVENUE DES CHAMPS ELYSEES;0.0;;0;50
88997;2,02E+11;138 231 977;A01;3;4;14;;1;75;75108;RUE LAMENNAIS;48,873457;2,303469;;RUE LAMENNAIS;0.0;;0;50
88998;2,02E+11;138 231 977;A01;1;1;14;;1;75;75108;RUE LAMENNAIS;48,873457;2,303469;;RUE LAMENNAIS;0.0;;0;50
88999;2,02E+11;138 231 975;B01;1;4;2;;2;75;75107;AVENUE BOSQUET;48,85984;2,30287;;AVENUE BOSQUET;0.0;;0;50
89000;2,02E+11;138 231 976;A01;1;1;7;;2;75;75107;AVENUE BOSQUET;48,85984;2,30287;;AVENUE BOSQUET;0.0;;0;50
89001;2,02E+11;138 231 974;A01;1;4;31;;0;75;75101;PONT AU CHANGE;48,857241;2,347117;;PONT AU CHANGE;0.0;;0;50
89002;2,02E+11;138 231 973;A01;1;4;1;;2;75;75104;BOULEVARD HENRI IV;48,850824;2,361429;;BOULEVARD HENRI IV;0.0;;1;50
89003;2,02E+11;138 231 970;B01;1;4;2;;2;75;75104;QUAI DE GESVRES;48,856708;2,348921;;QUAI DE GESVRES;0.0;;0;50
89004;2,02E+11;138 231 971;A01;1;1;7;;2;75;75104;QUAI DE GESVRES;48,856708;2,348921;;QUAI DE GESVRES;0.0;;0;50
89005;2,02E+11;138 231 971;A01;2;1;7;;2;75;75104;QUAI DE GESVRES;48,856708;2,348921;;QUAI DE GESVRES;0.0;;0;50
89006;2,02E+11;138 231 969;Z01;3;4;7;;1;75;75102;BOULEVARD POISSONNIERE;48,871487;2,343041;;BOULEVARD POISSONNIERE;0.0;;0;50
89007;2,02E+11;138 231 968;Z01;3;4;30;;1;75;75102;RUE DU QUATRE SEPTEMBRE;48,87031;2,332621;;RUE DU QUATRE SEPTEMBRE;0.0;;0;50
89008;2,02E+11;138 231 967;A01;1;1;7;;1;75;75101;RUE DU LOUVRE;48,862716;2,341754;;RUE DU LOUVRE;0.0;;0;50
89009;2,02E+11;138 231 967;A01;3;4;7;;1;75;75101;RUE DU LOUVRE;48,862716;2,341754;;RUE DU LOUVRE;0.0;;0;50
89423;2,02E+11;138 231 615;B01;1;1;7;;2;75;75116;BOULEVARD PERIPHERIQUE;48,873578;2,275295;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
89424;2,02E+11;138 231 616;A01;1;4;7;;2;75;75116;BOULEVARD PERIPHERIQUE;48,873578;2,275295;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
89425;2,02E+11;138 231 613;C01;1;1;7;;0;75;75112;PORTE DE CHARENTON;48,833671;2,408099;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
89426;2,02E+11;138 231 614;B01;1;4;33;;2;75;75112;PORTE DE CHARENTON;48,833671;2,408099;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
89427;2,02E+11;138 231 610;B01;1;1;10;;2;75;75120;BOULEVARD PERIPHERIQUE;48,872526;2,412676;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
89428;2,02E+11;138 231 611;A01;1;4;33;;2;75;75120;BOULEVARD PERIPHERIQUE;48,872526;2,412676;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
89429;2,02E+11;138 231 607;A01;1;1;7;;2;75;75116;PORTE D AUTEUIL;48,848924;2,252872;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
89430;2,02E+11;138 231 608;B01;1;3;33;;2;75;75116;PORTE D AUTEUIL;48,848924;2,252872;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
89431;2,02E+11;138 231 609;C01;1;1;7;;2;75;75116;PORTE D AUTEUIL;48,848924;2,252872;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
89432;2,02E+11;138 231 605;A01;1;4;32;;2;75;75113;PORTE D IVRY;48,825675;2,386693;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
89433;2,02E+11;138 231 606;B01;1;1;7;;2;75;75113;PORTE D IVRY;48,825675;2,386693;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
89434;2,02E+11;138 231 601;A01;1;1;34;;2;75;75120;PORTE DE MONTREUIL;48,851873;2,414958;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
89435;2,02E+11;138 231 602;B01;1;4;33;;2;75;75120;PORTE DE MONTREUIL;48,851873;2,414958;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
89436;2,02E+11;138 231 603;C01;1;1;7;;2;75;75120;PORTE DE MONTREUIL;48,851873;2,414958;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
89437;2,02E+11;138 231 604;D01;1;1;7;;2;75;75120;PORTE DE MONTREUIL;48,851873;2,414958;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
89438;2,02E+11;138 231 600;A01;1;4;7;;0;75;75115;QUAI D ISSY LES MOULINEAUX;48,835407;2,266883;;QUAI D ISSY LES MOULINEAUX;0.0;;0;70
89439;2,02E+11;138 231 597;C01;1;1;7;;2;75;75119;BD PERIPHERIQUE EXTERIEUR;48,900606;2,373933;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
89440;2,02E+11;138 231 598;B01;1;1;7;;2;75;75119;BD PERIPHERIQUE EXTERIEUR;48,900606;2,373933;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
89441;2,02E+11;138 231 598;B01;2;4;7;;2;75;75119;BD PERIPHERIQUE EXTERIEUR;48,900606;2,373933;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
89442;2,02E+11;138 231 599;A01;1;1;10;;2;75;75119;BD PERIPHERIQUE EXTERIEUR;48,900606;2,373933;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
89443;2,02E+11;138 231 595;A01;1;4;32;;2;75;75117;PORTE DE SAINT OUEN;48,900704;2,327514;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
89444;2,02E+11;138 231 596;B01;1;1;10;;2;75;75117;PORTE DE SAINT OUEN;48,900704;2,327514;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
89445;2,02E+11;138 231 592;C01;2;1;7;;2;75;75116;PORTE DAUPHINE;48,869067;2,27085;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
89446;2,02E+11;138 231 592;C01;2;4;7;;2;75;75116;PORTE DAUPHINE;48,869067;2,27085;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
89447;2,02E+11;138 231 592;C01;1;1;7;;2;75;75116;PORTE DAUPHINE;48,869067;2,27085;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
89448;2,02E+11;138 231 593;B01;1;1;33;;2;75;75116;PORTE DAUPHINE;48,869067;2,27085;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
89449;2,02E+11;138 231 594;A01;1;1;7;;2;75;75116;PORTE DAUPHINE;48,869067;2,27085;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
89450;2,02E+11;138 231 594;A01;2;1;7;;2;75;75116;PORTE DAUPHINE;48,869067;2,27085;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
89451;2,02E+11;138 231 590;A01;1;1;7;;2;75;75113;BD PERIPHERIQUE EXTERIEUR;48,823513;2,382394;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
89452;2,02E+11;138 231 591;B01;2;1;33;;2;75;75113;BD PERIPHERIQUE EXTERIEUR;48,823513;2,382394;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
89453;2,02E+11;138 231 591;B01;1;3;33;;2;75;75113;BD PERIPHERIQUE EXTERIEUR;48,823513;2,382394;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
89454;2,02E+11;138 231 588;B01;1;4;7;;2;75;75116;ECHANGEUR MUETTE;48,861098;2,264092;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
89455;2,02E+11;138 231 589;A01;1;1;7;;2;75;75116;ECHANGEUR MUETTE;48,861098;2,264092;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
89456;2,02E+11;138 231 585;C01;1;1;7;;2;75;75117;PORTE D ASNIERES;48,889237;2,296154;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
89457;2,02E+11;138 231 586;B01;1;1;7;;2;75;75117;PORTE D ASNIERES;48,889237;2,296154;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
89458;2,02E+11;138 231 587;A01;1;4;33;;2;75;75117;PORTE D ASNIERES;48,889237;2,296154;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
89459;2,02E+11;138 231 582;A01;1;1;14;;2;75;75120;PORTE DE BAGNOLET;48,869663;2,413494;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
89460;2,02E+11;138 231 583;B01;2;4;14;;2;75;75120;PORTE DE BAGNOLET;48,869663;2,413494;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
89461;2,02E+11;138 231 583;B01;1;4;14;;2;75;75120;PORTE DE BAGNOLET;48,869663;2,413494;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
89462;2,02E+11;138 231 583;B01;2;4;14;;2;75;75120;PORTE DE BAGNOLET;48,869663;2,413494;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
89463;2,02E+11;138 231 584;C01;1;4;7;;2;75;75120;PORTE DE BAGNOLET;48,869663;2,413494;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
89464;2,02E+11;138 231 581;A01;1;4;7;;0;75;75118;PORTE DE LA CHAPELLE;48,900895;2,363941;;ECHANGEUR CHAPELLE;0.0;;0;70
89465;2,02E+11;138 231 580;A01;3;3;32;;1;75;75105;RUE MONGE;48,841653;2,351988;;RUE MONGE;0.0;;0;30
89466;2,02E+11;138 231 580;A01;3;3;32;;1;75;75105;RUE MONGE;48,841653;2,351988;;RUE MONGE;0.0;;0;30
89467;2,02E+11;138 231 580;A01;1;1;32;;1;75;75105;RUE MONGE;48,841653;2,351988;;RUE MONGE;0.0;;0;30
89468;2,02E+11;138 231 580;A01;3;3;32;;1;75;75105;RUE MONGE;48,841653;2,351988;;RUE MONGE;0.0;;0;30
89469;2,02E+11;138 231 578;A01;1;1;7;;2;75;75112;BOULEVARD DE BERCY;48,839798;2,383246;;BOULEVARD DE BERCY;0.0;;0;50
89470;2,02E+11;138 231 579;B01;1;3;33;;2;75;75112;BOULEVARD DE BERCY;48,839798;2,383246;;BOULEVARD DE BERCY;0.0;;0;50
89471;2,02E+11;138 231 576;B01;1;4;43;;2;75;75107;QUAI ANATOLE FRANCE;48,859554;2,32929;;QUAI ANATOLE FRANCE;0.0;;2;50
89472;2,02E+11;138 231 577;A01;2;1;7;;2;75;75107;QUAI ANATOLE FRANCE;48,859554;2,32929;;QUAI ANATOLE FRANCE;0.0;;2;50
89473;2,02E+11;138 231 577;A01;1;1;7;;2;75;75107;QUAI ANATOLE FRANCE;48,859554;2,32929;;QUAI ANATOLE FRANCE;0.0;;2;50
89474;2,02E+11;138 231 577;A01;2;4;7;;2;75;75107;QUAI ANATOLE FRANCE;48,859554;2,32929;;QUAI ANATOLE FRANCE;0.0;;2;50
89475;2,02E+11;138 231 575;Z01;3;3;30;;1;75;75114;AVENUE DU GENERAL LECLERC;48,829606;2,328417;;AVENUE DU GENERAL LECLERC;0.0;;0;50
89476;2,02E+11;138 231 574;A01;1;1;14;;1;75;75113;AVENUE D ITALIE;48,828313;2,356613;;AVENUE D ITALIE;0.0;;0;50
89477;2,02E+11;138 231 574;A01;3;2;14;;1;75;75113;AVENUE D ITALIE;48,828313;2,356613;;AVENUE D ITALIE;0.0;;0;50
89478;2,02E+11;138 231 572;B01;1;4;32;;2;75;75108;AVENUE WINSTON CHURCHILL;48,867739;2,313988;;AVENUE WINSTON CHURCHILL;0.0;;0;50
89479;2,02E+11;138 231 573;A01;1;1;7;;2;75;75108;AVENUE WINSTON CHURCHILL;48,867739;2,313988;;AVENUE WINSTON CHURCHILL;0.0;;0;50
89480;2,02E+11;138 231 570;B01;1;1;7;;2;75;75105;RUE DES ECOLES;48,849587;2,344883;;RUE DES ECOLES;0.0;;3;50
89481;2,02E+11;138 231 571;A01;1;4;7;;2;75;75105;RUE DES ECOLES;48,849587;2,344883;;RUE DES ECOLES;0.0;;3;50
89482;2,02E+11;138 231 568;A01;1;4;30;;2;75;75120;AVENUE GAMBETTA;48,863586;2,39027;;AVENUE GAMBETTA;0.0;;0;50
89483;2,02E+11;138 231 566;A01;1;1;7;;2;75;75120;RUE LE BUA;48,867809;2,403575;;RUE LE BUA;0.0;;1;30
89484;2,02E+11;138 231 567;B01;1;4;2;;2;75;75120;RUE LE BUA;48,867809;2,403575;;RUE LE BUA;0.0;;1;30
89485;2,02E+11;138 231 564;A01;1;4;32;;2;75;75112;RUE TAINE;48,837313;2,391208;;RUE TAINE;0.0;;0;50
89486;2,02E+11;138 231 565;B01;1;1;7;;2;75;75112;RUE TAINE;48,837313;2,391208;;RUE TAINE;0.0;;0;50
89487;2,02E+11;138 231 562;A01;1;1;10;;2;75;75119;AVENUE DE LA PORTE D AUBERVILLIERS;48,898741;2,371102;;AVENUE DE LA PORTE D AUBERVILLIERS;0.0;;0;50
89488;2,02E+11;138 231 563;B01;1;4;7;;2;75;75119;AVENUE DE LA PORTE D AUBERVILLIERS;48,898741;2,371102;;AVENUE DE LA PORTE D AUBERVILLIERS;0.0;;0;50
89489;2,02E+11;138 231 561;Z01;3;4;30;;1;75;75118;BOULEVARD BARBES;48,887434;2,349572;;BOULEVARD BARBES;0.0;;3;50
89490;2,02E+11;138 231 559;B01;1;4;34;;2;75;75118;RUE MARX DORMOY;48,886105;2,359489;;RUE MARX DORMOY;0.0;;0;50
89491;2,02E+11;138 231 560;A01;1;1;7;;2;75;75118;RUE MARX DORMOY;48,886105;2,359489;;RUE MARX DORMOY;0.0;;0;50
89492;2,02E+11;138 231 558;A01;1;1;34;;1;75;75118;RUE DES TROIS FRERES;48,884966;2,340481;;RUE DES TROIS FRERES;0.0;;0;30
89493;2,02E+11;138 231 558;A01;3;3;34;;1;75;75118;RUE DES TROIS FRERES;48,884966;2,340481;;RUE DES TROIS FRERES;0.0;;0;30
89494;2,02E+11;138 231 555;C01;1;1;7;;2;75;75118;BOULEVARD PERIPHERIQUE;48,900646;2,331722;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
89495;2,02E+11;138 231 556;B01;1;4;32;;2;75;75118;BOULEVARD PERIPHERIQUE;48,900646;2,331722;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
89496;2,02E+11;138 231 557;A01;1;1;7;;2;75;75118;BOULEVARD PERIPHERIQUE;48,900646;2,331722;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
89497;2,02E+11;138 231 553;B01;1;4;1;;2;75;75117;AVENUE DES TERNES;48,880101;2,287881;;AVENUE DES TERNES;0.0;;0;50
89498;2,02E+11;138 231 554;A01;1;1;7;;2;75;75117;AVENUE DES TERNES;48,880101;2,287881;;AVENUE DES TERNES;0.0;;0;50
89499;2,02E+11;138 231 551;B01;1;4;7;;2;75;75117;AVENUE DE VILLIERS;48,883069;2,308351;;AVENUE DE VILLIERS;0.0;;0;30
89500;2,02E+11;138 231 552;A01;1;1;7;;2;75;75117;AVENUE DE VILLIERS;48,883069;2,308351;;AVENUE DE VILLIERS;0.0;;0;30
89501;2,02E+11;138 231 549;A01;1;1;10;;2;75;75117;RUE LEMERCIER;48,888605;2,320215;;RUE LEMERCIER;0.0;;0;30
89502;2,02E+11;138 231 550;B01;1;4;32;;2;75;75117;RUE LEMERCIER;48,888605;2,320215;;RUE LEMERCIER;0.0;;0;30
89503;2,02E+11;138 231 547;A01;2;1;30;;2;75;75116;AVENUE KLEBER;48,864787;2,288512;;AVENUE KLEBER;0.0;;0;50
89504;2,02E+11;138 231 547;A01;1;4;30;;2;75;75116;AVENUE KLEBER;48,864787;2,288512;;AVENUE KLEBER;0.0;;0;50
89505;2,02E+11;138 231 548;B01;1;1;7;;2;75;75116;AVENUE KLEBER;48,864787;2,288512;;AVENUE KLEBER;0.0;;0;50
89506;2,02E+11;138 231 544;A01;1;1;7;;2;75;75116;AVENUE DE NEW YORK;48,862803;2,294827;;AVENUE DE NEW YORK;0.0;;0;50
89507;2,02E+11;138 231 545;B01;1;4;7;;2;75;75116;AVENUE DE NEW YORK;48,862803;2,294827;;AVENUE DE NEW YORK;0.0;;0;50
89508;2,02E+11;138 231 546;C01;2;1;7;;2;75;75116;AVENUE DE NEW YORK;48,862803;2,294827;;AVENUE DE NEW YORK;0.0;;0;50
89509;2,02E+11;138 231 546;C01;2;1;7;;2;75;75116;AVENUE DE NEW YORK;48,862803;2,294827;;AVENUE DE NEW YORK;0.0;;0;50
89510;2,02E+11;138 231 546;C01;1;1;7;;2;75;75116;AVENUE DE NEW YORK;48,862803;2,294827;;AVENUE DE NEW YORK;0.0;;0;50
89511;2,02E+11;138 231 546;C01;2;1;7;;2;75;75116;AVENUE DE NEW YORK;48,862803;2,294827;;AVENUE DE NEW YORK;0.0;;0;50
89512;2,02E+11;138 231 546;C01;2;1;7;;2;75;75116;AVENUE DE NEW YORK;48,862803;2,294827;;AVENUE DE NEW YORK;0.0;;0;50
89513;2,02E+11;138 231 542;A01;1;4;1;;2;75;75116;ROUTE DE SEVRES A NEUILLY;48,856603;2,23751;;ROUTE DE SEVRES A NEUILLY;0.0;;1;50
89514;2,02E+11;138 231 543;B01;1;4;1;;2;75;75116;ROUTE DE SEVRES A NEUILLY;48,856603;2,23751;;ROUTE DE SEVRES A NEUILLY;0.0;;1;50
89515;2,02E+11;138 231 541;A01;3;4;10;;1;75;75116;AVENUE EDOUARD VAILLANT;48,836729;2,253672;;AVENUE EDOUARD VAILLANT;0.0;;0;50
89516;2,02E+11;138 231 541;A01;1;1;10;;1;75;75116;AVENUE EDOUARD VAILLANT;48,836729;2,253672;;AVENUE EDOUARD VAILLANT;0.0;;0;50
89517;2,02E+11;138 231 539;A01;1;1;7;;2;75;75116;ALLEE DE LA REINE MARGUERITE;48,855789;2,243049;;ALLEE DE LA REINE MARGUERITE;0.0;;0;50
89518;2,02E+11;138 231 540;B01;1;4;33;;2;75;75116;ALLEE DE LA REINE MARGUERITE;48,855789;2,243049;;ALLEE DE LA REINE MARGUERITE;0.0;;0;50
90190;2,02E+11;138 230 959;C01;1;1;7;;2;75;75120;BD PERIPHERIQUE INTERIEUR;48,865153;2,413215;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
90191;2,02E+11;138 230 960;B01;1;4;7;;2;75;75120;BD PERIPHERIQUE INTERIEUR;48,865153;2,413215;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
90192;2,02E+11;138 230 958;A01;1;3;32;;0;75;75116;BD PERIPHERIQUE EXTERIEUR;48,851105;2,2519428;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
90193;2,02E+11;138 230 956;B01;1;4;7;;2;75;75119;BD PERIPHERIQUE EXTERIEUR;48,892907;2,395457;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
90194;2,02E+11;138 230 957;A01;1;1;17;;2;75;75119;BD PERIPHERIQUE EXTERIEUR;48,892907;2,395457;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
90195;2,02E+11;138 230 954;A01;1;1;7;;2;75;75117;BD PERIPHERIQUE EXTERIEUR;48,899447;2,318284;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
90196;2,02E+11;138 230 955;B01;1;4;33;;2;75;75117;BD PERIPHERIQUE EXTERIEUR;48,899447;2,318284;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
90197;2,02E+11;138 230 952;A01;2;4;7;;2;75;75120;BD PERIPHERIQUE EXTERIEUR;48,877377;2,409157;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
90198;2,02E+11;138 230 952;A01;2;4;7;;2;75;75120;BD PERIPHERIQUE EXTERIEUR;48,877377;2,409157;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
90199;2,02E+11;138 230 952;A01;1;1;7;;2;75;75120;BD PERIPHERIQUE EXTERIEUR;48,877377;2,409157;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
90200;2,02E+11;138 230 953;B01;1;1;7;;2;75;75120;BD PERIPHERIQUE EXTERIEUR;48,877377;2,409157;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
90201;2,02E+11;138 230 950;B01;1;4;2;;2;75;75105;RUE MONGE;48,842185;2,352069;;RUE MONGE;0.0;;0;30
90202;2,02E+11;138 230 951;A01;1;1;7;;2;75;75105;RUE MONGE;48,842185;2,352069;;RUE MONGE;0.0;;0;30
90203;2,02E+11;138 230 949;A01;3;4;7;;1;75;75120;BOULEVARD DAVOUT;48,8635217;2,4086777;;BOULEVARD DAVOUT;0.0;;-1;50
90204;2,02E+11;138 230 949;A01;1;1;7;;1;75;75120;BOULEVARD DAVOUT;48,8635217;2,4086777;;BOULEVARD DAVOUT;0.0;;-1;50
90205;2,02E+11;138 230 947;A01;1;4;30;;2;75;75120;BOULEVARD DE MENILMONTANT;48,8639386;2,3863986;;BOULEVARD DE MENILMONTANT;0.0;;-1;50
90206;2,02E+11;138 230 946;A01;3;4;30;;1;75;75120;RUE BELGRAND;48,864572;2,406805;;RUE BELGRAND;0.0;;1;50
90207;2,02E+11;138 230 946;A01;1;1;30;;1;75;75120;RUE BELGRAND;48,864572;2,406805;;RUE BELGRAND;0.0;;1;50
90208;2,02E+11;138 230 945;A01;1;1;7;;1;75;75119;AVENUE DE LA PORTE D AUBERVILLIERS;48,898739;2,371109;;AVENUE DE LA PORTE D AUBERVILLIERS;0.0;;0;30
90209;2,02E+11;138 230 945;A01;3;4;7;;1;75;75119;AVENUE DE LA PORTE D AUBERVILLIERS;48,898739;2,371109;;AVENUE DE LA PORTE D AUBERVILLIERS;0.0;;0;30
90210;2,02E+11;138 230 942;A01;1;1;30;;1;75;75117;AVENUE DE LA PORTE DES TERNES;48,881056;2,28389;;AVENUE DE LA PORTE DES TERNES;0.0;;0;30
90211;2,02E+11;138 230 942;A01;3;4;30;;1;75;75117;AVENUE DE LA PORTE DES TERNES;48,881056;2,28389;;AVENUE DE LA PORTE DES TERNES;0.0;;0;30
90212;2,02E+11;138 230 941;A01;3;4;33;;1;75;75118;AVENUE DE SAINT OUEN;48,8887148;2,3260081;;AVENUE DE SAINT OUEN;0.0;;0;30
90213;2,02E+11;138 230 941;A01;1;1;33;;1;75;75118;AVENUE DE SAINT OUEN;48,8887148;2,3260081;;AVENUE DE SAINT OUEN;0.0;;0;30
90214;2,02E+11;138 230 939;B01;1;1;7;;2;75;75116;RUE DE LA TOUR;48,863363;2,274398;;RUE DE LA TOUR;0.0;;0;50
90215;2,02E+11;138 230 940;A01;1;4;60;;2;75;75116;RUE DE LA TOUR;48,863363;2,274398;;RUE DE LA TOUR;0.0;;0;50
